,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_OC,ari_Sulfur,ari_NOx,ari_VOC,ari_NH3,ari_CH4,ari_N2O,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_Light absorbing particles on snow and ice,fscale_CO2,cc_co2_concentration_1750,seed
1517045,16.827604413882803,2.028492232690597,13.794482763225624,193.67439952797335,1.7361031187467506,5.745766363418027,0.8924907620572831,1.3874877275396194,2.0987636533923344,0.544271338449393,9.745739989453998,29.6646074048029,0.0069873295845634,3.4993888597532936,0.0003036188829385,0.0280190260616622,-0.0044326249728364,-0.0034401381878312,-4.234134787906019e-05,-1.4505167589486175e-05,-0.0005479760515063,-3.341409414882897e-06,-5.9694160720139984e-05,-9.532241592531589e-06,0.0091420330438849,1.5021553251552026e-13,0.0070093631589287,-1.1245230282554752,0.0002925421443042,0.0012690598315711,-5.808190948339251e-05,0.0001448639979279,0.0001206599790472,0.0010570812692301,0.8768660873024451,0.9555859495790344,1.0619214821871923,2.222200119775497,1.0179105807222992,1.0618348331710517,1.2614054824777672,0.907182588625045,1.1408855020818127,278.1134849098277,606656718
1517243,23.49433572697733,3.663234018652802,13.231894458423223,115.2862786624279,1.0598609780745316,1.7591763091772783,1.2953063710129162,0.990003395394314,1.4018231968549784,0.3377043476367279,6.5826249660149125,39.17332850624935,-0.0038604505039172,2.2259261473651124,0.0034430834761377,0.0229569760673631,-0.0044287323906037,-0.0022150464144841,-8.386583987382658e-05,-2.301736613368026e-05,-0.0005043417239346,-2.7814844015067214e-06,-5.560375861279116e-05,-7.225846838714242e-06,0.0020590101741154,1.8433277959410018e-19,0.0042246768902622,-4.853076695764992,0.000210312495375,0.001561782070032,-2.160606103249226e-05,0.0002082018977246,-1.2403792289621652e-05,0.0008662685951464,0.968244457778768,1.0594121530379477,0.9394830082350156,1.2382364553714744,0.8652049872419674,0.9391334775780492,0.7460995547735291,0.7169476691756882,0.9095368043750024,277.7944176986354,606735720
1520231,3.707199792126512,4.234035182187648,12.149447864049629,120.98461794786222,0.8742518428362274,2.793089501410443,0.9449236189308012,1.1565315349915717,1.0821367641522786,0.4744118092673302,8.381852406918666,32.97613826345527,0.0036830414744623,1.725598959512273,0.002878739318184,0.0166920878840251,-0.0046159733349969,-0.0029618681295258,-6.182768705130717e-05,1.945292679726388e-06,-0.0005612559355471,-3.66949140617037e-06,-4.096868000175546e-05,-7.484319784242534e-06,7.921496173521935e-07,0.0017067917047619,1.718050420710027e-06,-99.10688739413752,0.000193284698912,0.0010124821093739,-5.033686530338605e-06,5.0153284625201845e-05,1.649399682063872e-05,0.0008867918731925,1.006290490886792,0.9774499704191631,0.9425496985954472,-0.353011194120499,1.310557928446658,0.926450631448314,1.1805634834987262,1.5201027883804643,1.042854265421001,277.5867318575316,607927932
1521124,17.88310184643593,3.5672272590396488,7.442484007795147,76.17258080654273,1.660008433273163,3.5704316854789995,0.8951925512258947,1.3724891643046866,2.2474473489288616,0.5316997573764561,8.70509533634915,37.473761058793805,-0.001230747142648,-1.6006641543248188,0.0058519759276186,0.0393053300151585,-0.0052035023901047,-0.0028712783626593,-6.235193723202349e-05,-2.961689665517438e-05,-0.0005457137216247,-8.020044360639045e-07,-2.5294305029864003e-05,-7.93686228560166e-06,0.005182610342184,13.988550557406525,0.0253927537403637,-0.6496813142942066,0.000208840460191,0.0016163684926233,-5.364952607292848e-05,8.88863748802425e-05,-0.0001686924951278,0.0020400267398653,0.9746450361442232,0.9672105591692154,1.031212790317298,1.2019273608499823,1.0342797758690012,0.9311343762258134,0.9258516392620236,0.6880646176007613,1.0663979466717843,279.69030261785525,608284239
1522690,6.902663891672072,5.478765204987422,7.146272267188919,71.12274228795755,1.6063970932162404,3.1860902420593256,2.087441276832532,1.3172179763226508,0.8335596806840058,0.8157658692096863,10.351803403480062,35.851043952320985,0.0015890969888606,0.8347900219057786,0.0028746455770938,0.0292820815269905,-0.0030591837416134,-0.0028951191387406,-8.625486386096282e-05,-1.3642626163852256e-05,-0.0005035228677609,-3.000235475681012e-06,-3.6312316642945365e-05,-7.247832302912162e-06,0.0025647614008061,65.65109746606974,8.007346572185899e-18,-0.564449132412814,0.0001732103561459,0.001239534775919,-0.0001590761093725,0.0001390249455285,0.0004693746085327,0.0016168834113539,0.9292490100032426,0.955588593593528,0.9103689973317906,0.7722753126211133,0.7720258764989135,0.7694622955550681,1.268869809540933,2.2133482178423542,1.1848889688919064,277.3729013540746,608909073
1526683,6.922329940128106,2.905208573688116,13.052268289695167,95.5916692412046,0.8939165917115679,3.7134371220582647,0.9265037453430144,1.063002348572296,0.2859174661552747,0.2745511135857836,7.231809261618255,35.78939716393853,0.0011362434297749,1.4646277152113572,0.0038120228964244,0.0101137565973468,-0.0040575842473178,-0.0028483906972609,-7.687259327134945e-05,-1.681205866455596e-05,-0.0005335176861733,-2.465523308056938e-06,-3.754088165575507e-05,-7.622745751053244e-06,0.004347050141858,0.1675650713411768,1.6961969902300133e-17,-1.7636818354215098,0.000228509475508,0.0012446196605893,-4.873606152489361e-05,9.694593351760312e-05,-9.426596219782372e-05,0.0001574469783419,1.0150187275280356,1.0288571860224691,0.8799752207838172,0.8494821926239857,0.5439327071590192,0.9544697558033136,1.6114755336345676,0.9688711653282952,0.9593489864086328,275.89253140104665,610502280
1526747,10.918889289216478,3.852513806963991,6.117992930751676,51.72454329594568,0.7567864849113811,2.9808643262773744,1.475774077556256,1.7195560944998034,1.5796867466947386,0.6465708620030158,6.881126389612958,36.8714203129238,-0.0018776545695612,3.1116932660492336,0.0033335644149804,0.0232266128201693,-0.0001971080325433,-0.0039603771919552,-6.783823130387737e-05,-8.426836104125097e-06,-0.000558530897653,-1.9124599010771592e-06,-1.843702758078287e-05,-7.904138033045257e-06,3.56140024326582e-07,3.535274208727304e-05,2.467705881045869e-07,-4460.778945760626,0.0001912305841063,0.0010392750534082,-0.000188011797962,8.037759783449455e-05,7.080036758459992e-05,0.0015944348508085,0.917026166957009,1.0900950312457305,1.2954513540831103,1.8007334069639005,0.632553367722128,0.9381493324710402,0.6665047361864656,1.977505411397577,0.931953017787994,278.92949394179675,610527816
1531315,7.753243126612674,3.198477473625008,11.549526228508066,212.41320396405163,2.4944538274262897,2.6965991621953718,1.4027347816010267,0.6900019766863508,1.5736415295333703,0.5921855794495668,10.809689420810574,29.32805312731343,0.00634294092832,5.729737149621228,-0.0013074719670336,0.0373190317438906,-0.0054277081644284,-0.0038090716179088,-6.729521547549773e-05,1.1434715866829364e-05,-0.0005487859382643,-1.3627089597290195e-06,-2.163093478887339e-05,-8.13090932219044e-06,0.0003277064416078,3.5077788079145136e-71,0.0003195124358324,-9.0866237441332,0.0001925725288258,0.0011737323033002,-8.729567432824831e-05,5.584593054335755e-05,-0.000276531624169,0.0010358229326302,1.0819759949968366,0.9177157043716682,0.8711903724418792,0.0665148717504574,0.2141734316655602,1.1074828061168884,0.660187646928255,1.2375363367465142,1.229838223012638,278.8060734187671,612350448
1531788,10.61660325466298,4.0900403375809855,23.76413905476036,110.01952441752287,1.5318271283440903,1.806014046534877,1.6252563779474096,1.5183173114736457,1.159177503596279,0.374557793620057,9.172806216280136,38.32441751514429,-0.0001902207986141,-1.3547715330323091,0.0048161716079384,0.0176317558583094,-0.0044949468425161,-0.0014127662003256,-5.352225720681464e-05,7.46440161146425e-06,-0.0005909413750625,-1.7167986649589995e-06,-7.232704724428025e-05,-6.221687241805776e-06,0.0253430775319424,29896.56819478006,1.7430536724425613e-17,-0.8068971245379449,0.0002103579004257,0.0015916360591366,4.664059983770354e-05,0.0001955809483938,0.0001584095122824,0.0014001590563592,0.8949645800153851,1.0374967936133372,1.1749360382739091,1.9392750993846624,1.008401723747897,1.009680328328488,1.1858347849606354,0.3311498173615892,1.0990261521585525,275.9911131060707,612539175
1532933,2.711633915724964,4.055440023830262,4.7183530254792405,85.37720972603616,0.831995949641986,4.633881862948106,1.5171493008037378,1.7401640706306412,0.8781607216400669,0.5884458475149804,8.485732672208506,38.39263572693728,-0.0026030714904171,1.7461461511339351,0.0037466453133449,0.019594253958533,-0.0030801456166124,-0.0020023831213004,-4.482953373460778e-05,-3.1802232441265886e-05,-0.0005345429645115,-3.143811422521633e-06,-3.234530436580089e-05,-6.583029903752445e-06,4.023878044635837e-07,4.138805792310286e-06,2.688100642415489e-06,-8578.100165006625,0.0002578045201415,0.0013928125131299,-0.0001911055043926,0.0001670730367352,0.0004178748478693,0.0020213935276826,0.9816518025029168,0.9728822380992892,1.0515800931325567,0.5313900171464385,1.207709246925315,0.9732019570993828,0.9719872598540812,0.8480091977864352,1.0501577030845235,277.65642490876616,612996030
1533802,4.05975821740193,1.8989185685826375,9.02545632191604,114.63600630713586,1.2368598137144244,2.4897628917188355,1.2218110821558383,1.2864016266271914,0.8621851767600334,0.2490918743335586,7.490105217467922,29.01058473267478,0.0055580927700807,4.473789725169794,-1.982889296986835e-05,0.0168285616938289,-0.0066317874450979,-0.0010302163048788,-0.0001011218671319,-2.1174412716761385e-05,-0.0004963455508865,-1.9136357560435776e-06,-2.508429401230251e-05,-6.928052352964179e-06,0.0039528385743347,9.786250111272816,2.6674525632649306e-17,-0.4710369611728315,0.0002287385778638,0.0014739029802144,-0.0001467217682014,0.0001850490712727,0.0002727289509506,0.0011118699091287,0.9867694313358728,0.9921700102887429,0.9993489760217702,0.6747296004069783,1.1779950218633202,0.7142284492502984,0.3031622728444637,0.1370694013016239,0.9795680165458808,281.8763007462799,613342761
1536234,2.0849803516845955,4.71592469000079,21.07898334220374,330.7991899423008,2.074901291282175,1.449460528129483,0.8118263422350586,0.5273627017828497,0.5744451356587956,0.8246147695718117,8.7262314101365,28.241506370388475,0.0077092991633674,4.091192590730936,-0.0004081488985634,0.0113352720635334,-0.006098997917259,-0.0009092593356922,-9.210812225247386e-05,6.053527391065089e-06,-0.000474430359643,-1.1191837783416842e-06,-6.472662382254205e-05,-7.142316050493466e-06,0.0102285871349477,2.898137680638269,1.4204049029928548e-11,-0.9286130074575818,0.0003026210965164,0.0012690668747617,-9.56801532794917e-05,0.0003250229544696,-0.0001793042525724,0.0005271334048229,1.165000617222514,0.9764943295258408,0.945516809702379,1.5640672538732563,0.3742088322868029,0.9053976838344814,0.951947698295638,1.3978810817129717,1.0681668916353575,279.2817569023677,614313129
1537233,1.0471089013784498,5.228478595394368,14.33317599876112,127.67731259303017,1.3783996423358214,2.1273154652262964,1.5743124897417813,1.622768404066973,0.4947389959356245,0.4963593219711937,8.525362367223684,32.225787980636724,0.0049234627801141,3.210482904290953,-0.0007155580457953,0.0239692917485222,-0.0029724580327834,-0.0033109998161241,-5.895755035515441e-05,-3.1940029970656134e-05,-0.0004974292747117,-1.73783158889429e-06,-5.254379137032175e-05,-7.45063835006838e-06,1.4448907858345197e-07,0.0029260701783416,2.257471781989301e-06,-39.52937158609171,0.0002831217492459,0.0013550485300839,-4.170104301929253e-05,0.0002384529877366,0.000313765173535,-0.0003019859872639,1.1388687119196024,0.8993273669347124,0.8370462961629009,1.7778344177994172,1.1742539506719347,1.0070806093326388,1.3303320219985193,1.1920589641847563,1.0533289101514127,278.30232492504285,614711730
1537667,4.144876194431203,4.51542147951763,4.827933770869144,51.96186280651821,1.1023238226732563,7.735344815588331,1.155185936238837,1.6658142677194956,0.9324477077570864,0.6015758371160302,8.900602963091504,34.07416998501752,0.0039251781653245,1.5877617424876116,-8.717393386411024e-05,0.0368231432349049,-0.0027671829944844,-0.005456265151368,-8.350018149501628e-05,-1.236160668032191e-05,-0.0006144917167037,-2.432155890083265e-06,-3.264449431825043e-05,-8.066422729646837e-06,0.0028819405686955,0.0056121674348356,2.2381847702566443e-16,-3.241355164223734,0.0002060339925452,0.0010818558951483,-4.4667766113587416e-05,0.0001144383077404,7.157576315979235e-05,0.0007633994424152,0.9374767682347576,0.9882123221194634,1.1124757751012846,1.475127222443359,1.5090659036687633,1.0635136357442767,1.143042059362747,2.0971897630347387,1.0796784015246204,280.0965687339155,614884896
1538870,3.717702611766902,4.215012595816908,12.56226294855695,66.23083789146774,1.5545585272883966,2.660882029077808,0.8761862318800737,1.489784470386883,0.4552136606871349,0.2879457766439132,6.413296859069972,29.776032412898655,0.01038159389915,0.993453244773617,0.0002105476422198,0.0118569624014468,-0.002792697938038,-0.0043445390979924,-6.501915247310769e-05,-1.3924110454911064e-05,-0.000549975942969,-1.2934675555572644e-06,-3.127578817965368e-05,-6.8696291959343175e-06,1.8363373482118845e-06,1.0631645835567549e-07,1.5147070050196964e-05,-20.953725250568045,0.0001993240196875,0.0012403365359453,-3.5754442818331303e-06,0.000156148456298,0.0001380343719553,0.0009094535229861,0.9924006287664808,0.9731247546942832,0.8708397946498887,1.6424302594604068,1.3028546934954337,0.8259641291324655,1.1110891367007636,0.2807093177408907,0.8965299916474785,275.017085130664,615364893
1542446,2.211470596709637,5.368104951153897,16.197335018924104,75.71365857485252,1.152753699315697,1.9161350601338007,1.7992546913672551,1.4261853675248035,0.5953899497758011,0.5359112166801504,7.507508128328281,34.250331939145745,0.002052934023862,1.3060441757779793,0.0041415198107765,0.0021505634237894,-0.0047663718578916,-0.0023023068164081,-6.847862341825562e-05,-5.5203819403919e-08,-0.0004574793190083,-2.110063490616878e-06,-2.444817575703792e-05,-8.019531645588056e-06,0.0091782219110901,2.4479603919018e-39,0.0156352304744864,-1.4196294591371312,0.0001987218579089,0.00088690420255,-9.667265327327343e-06,0.000127987834903,-9.238627151396034e-05,0.0012310805797147,1.1193477382234878,1.1003762790470568,0.9909967858502524,0.9614921700084216,0.6810959278227242,0.9545417361283816,0.697633064529577,0.4002154147256251,0.9809623629234622,276.8197997230172,616791717
1544685,2.3065980513949422,5.085710356489488,14.042753017085817,170.00156336742373,1.5269269171535025,2.218219736242479,1.243420134845679,1.0952889239650383,0.7073723476871154,0.6833244774186822,8.059127427769194,31.880961756146604,0.005660362684762,4.196179699570886,-0.0002807922637155,0.0319078306561285,-0.0030469966582131,-0.0007490617446088,-5.481474064277013e-05,-3.480054667086323e-05,-0.0005428458638352,-2.658740476819069e-06,-3.491536845852952e-05,-7.202059035524871e-06,0.0017183635942973,3.2335147253714846e-20,0.0006121377881957,-5.434941648255463,0.0002268501540755,0.0007782133665185,-4.9851874439700046e-05,5.21057901056244e-05,-0.0001452595132057,0.0018056836704564,1.0110573756088073,1.056493936958071,0.9478440512062384,1.052767172900698,1.2356495797269549,0.991337409982594,1.244216067454892,1.708970831894956,1.0201810299110796,276.02129496115555,617685078
1544689,17.04824624969406,3.733195077576693,15.885786008409788,56.88127456196548,1.174154495263848,3.4737524317644417,0.5972820121655698,1.385415205818072,1.0551263091856384,0.5685862170556857,8.27703808402741,29.780103818167127,0.0072086277036386,4.564896230658424,-0.0012329007876487,0.0080375709968334,-0.0055905877058357,-0.0018774930014102,-7.074358513403431e-05,-2.131952223721713e-05,-0.0005276681079185,-1.6483412671222856e-06,-3.971954523342604e-05,-7.862735258147894e-06,8.778663087912516e-07,1.8813078444277445e-07,3.135083003993971e-05,-2443.1432336566245,0.0002286337682915,0.0018209298712707,5.4021469214686165e-05,5.5277855985025726e-05,-4.6060693221226336e-05,0.001193308001684,1.073577043791847,1.0434913566610513,1.1452927648358948,1.529424661506234,0.4823424550777674,0.872211412194573,1.7235847575863463,0.6993890007078447,1.035024539756735,277.68512028439227,617686674
1544882,5.897176676972253,5.701896450201968,12.84295344979412,109.09923106607977,1.0915751631329478,3.5646736614325927,1.072208828444058,1.7438482333776135,0.8907857637548315,0.5789479017859884,8.553862544675606,34.560377688670535,0.0013767344640385,4.739440908862242,0.0011971609303585,0.0104414461505884,-0.0011541514696916,-0.0015106229036153,-8.24441110998022e-05,-1.956472204448587e-05,-0.0005113612369561,-7.657632720185755e-07,-1.4637442217622984e-05,-7.619556802938334e-06,1.6015986774059658e-07,1.610389527717053e-05,3.342137659987174e-06,-4653.486074038658,0.0001767078282771,0.0010151704810536,-0.0001617275704063,0.0001783709076424,0.0001385686436952,0.0006603327572673,0.7427570061412747,1.081176243549422,1.118491265444654,0.6393792638845295,1.1591712551276256,1.0602565260535115,0.5227121101658883,0.8133486998815727,1.0555450461104368,276.5376821569331,617763681
1545838,1.5097717518066671,4.99270360527162,12.418462203351956,26.321420596623497,1.3972740754828197,2.246503218803426,0.9512485220706676,1.5356970967416763,0.4768806928328987,0.6285570587873305,8.018449273526384,33.42013920803214,0.0007307044656024,4.057610364119453,0.0025204484086419,0.0205307473592414,-0.0036236626484854,-0.0040451342740262,-7.891860853561588e-05,-1.750412369066611e-05,-0.00053831531349,-2.472908525886284e-06,-1.1903627200386802e-05,-7.280222068113961e-06,0.0114986850685146,3.7980826198029155e-35,0.0458001434445604,-1.395890651414163,0.0002590690726544,0.0009831840803082,-0.0001248659244719,0.0003132961804058,0.0002639534187738,0.0013268127734058,1.051007279481379,1.05813402284574,0.8414155054967742,1.4426505589040548,0.4159683554733695,0.8963546574288364,1.3453509425718242,1.3836227750095644,1.0173420141083114,279.29188728167344,618145125
1546035,4.461439999561739,3.0307417222060398,8.888517970387815,313.0817539512851,1.818855159061966,1.14928124733582,1.4357715594325446,0.4272075552892338,0.8283338983796924,0.4359869994847881,8.157209416856427,29.341238382194334,0.0068964223130475,3.783917318797976,0.0001007724072211,0.0314396299812187,-0.004912208103349,-0.004307653178605,-7.274895753298234e-05,-4.052181138514384e-05,-0.000437442837012,-2.475371707750623e-06,-3.757887171060049e-05,-7.461793054139277e-06,0.218107097468192,2.0010470434761002e-51,0.4411371661152177,-0.5498582358967092,0.0002316533164696,0.0012464663136183,-5.583401371590502e-05,0.0001532528704977,0.0001655882005233,0.0005217528858313,1.1008530670560006,0.9896866315412872,0.9709611112234732,0.8296838023912453,1.5945821443675023,0.6839929377704941,0.9652098876696832,2.0509250147543256,1.026506325403871,279.26408749359354,618223728
1547002,8.262613267776377,4.834302905321554,16.616601076703795,85.09832115216325,1.2261610380850685,1.125528288437486,1.3325859726595772,1.3377094449075184,0.7171413703753953,0.5384819033031122,8.444103557786798,34.01290345641794,0.0028743385944586,3.899561983259088,0.0005335423678977,0.0083352949620386,-0.0048241153366326,-0.0011009876364303,-8.500661058387069e-05,-5.866582398702574e-06,-0.0005041639039696,-3.4077801580692213e-06,-2.8637421797632985e-05,-6.773144641094416e-06,0.0027761492288576,2.0838833496522087e-16,0.0011746077808596,-3.400910825042128,0.0002688241843934,0.001156786150956,-5.751226543605617e-05,0.0002119598837832,-0.0002734215993019,0.0002123469055231,0.9735114585100209,1.0431419809907725,1.1193148419129797,1.901865230391908,0.8441761554444542,1.093233618485156,0.6322209178267982,0.6292030183106341,1.0472432902427298,275.172216425888,618609561
1547029,4.97128067992948,5.134245301260456,13.670745463807105,120.69742502744896,0.9174496411720848,3.045820947387309,0.987474804924354,1.2370544139552186,0.6639080200013571,0.6598881093368193,8.919667120360788,34.88120809896016,0.0024324123095203,4.492723397798091,0.0001226986951238,0.0238399421643194,-0.0066033565751775,-0.0031423724413413,-5.80328527081257e-05,-9.145722694584132e-06,-0.0005333967775979,-1.3677700912410354e-06,-2.647787995614336e-05,-7.765186718117897e-06,0.1816364011232436,9.693567237374474e-48,5.887497494415268,-1.9980743999964183,0.0002290073248235,0.0016427533229638,-1.4447215497065936e-05,3.5542844872094845e-05,2.2307378150541552e-05,0.0019814162930433,1.0933250889663482,0.9952779029749336,1.0977846601448835,0.8743628707628189,0.9103159816252826,1.015029593970773,0.4451440584564513,-0.1114801177951998,1.080918034866074,277.0867865937506,618620334
1548150,7.194521343600218,5.1896041448360135,7.073827102930999,119.08990407128564,1.4472476976267572,2.1338112721729607,1.9885432171375443,1.2536059384988036,1.816904446807948,0.6636649771701832,8.59106180555825,30.44716531121298,0.0069342395798757,7.135678855279966,-0.0027378883550027,0.0165716318670298,-0.0023089118995099,-0.0037575789497048,-6.075704586382583e-05,-2.90465098257256e-06,-0.0006034529114638,-3.3977481376283724e-06,-4.306621019005493e-05,-6.9229095456387285e-06,0.0003276707230247,3.256516411595097e-71,0.0004211604542463,-25.841657955867543,0.0003097810099864,0.0011821627353908,-9.981140884925873e-05,0.0001569749521808,8.205714481212817e-05,0.000753900661511,1.1585683412511814,0.9809959169353768,1.2309084238654386,0.5822698112629021,1.0807364396034602,1.0447532938626145,0.8182399204384385,1.330704999024196,1.058177831231418,276.27281490463497,619067613
1550941,8.266406499151222,3.2195313008567115,11.19846537855224,104.86101501518496,1.4396840936383577,2.6562418338063423,0.9773980956498078,1.2293810287963027,1.1957816354240531,0.4396503178684235,8.118029325868442,31.52072135186922,0.0050519368568638,3.924222214211443,7.806281090682048e-05,0.0183266622721339,-0.0060885748154665,-0.0046075607780757,-4.107696797092328e-05,-1.1826579624907771e-05,-0.0005564006929647,-2.792324074548689e-06,-7.31566571039854e-05,-8.79246119370296e-06,0.0013148048739454,0.0629763772018031,8.494121737869019e-17,-1.638988052596488,0.0002993886468743,0.0019336332575005,-1.3151386996961717e-05,0.0003085732991312,0.0003280722037427,0.0016563967214269,0.9481780519866202,1.1245794306734538,0.9468230007890114,1.5334345587641844,1.2008766978981762,1.197404291691431,1.2461761591691958,0.9273557591040495,1.0236843404114082,277.344275548214,620181222
1551332,5.876577153811209,3.595838341804708,10.608038492976384,96.13472721227498,0.674529293934512,3.1886399200558184,0.8081936634989639,1.3317340053337925,0.4166812539803057,0.3202629821431441,8.683009184666249,32.61160190626028,0.0047168332272915,0.9832338239522708,0.0032302901862219,0.0175978126751153,-0.0042039588062074,-0.0010930934993543,-7.237398324418467e-05,-1.8638897683147407e-05,-0.0005363838944026,-2.7358985594671657e-06,-3.23462236944363e-05,-8.357535748888217e-06,0.0005602650424337,0.0137920603766685,4.4008497959430845e-14,-11.965204051005498,0.0002725879568131,0.0008350159807244,-0.000142944497346,4.9600480075533525e-05,5.969876024203278e-05,0.0009364531328585,0.9118970326530096,0.9234421610289264,1.0204582076757571,0.0283401356215152,0.6047367695566015,1.0508789592770589,0.8673463902487925,2.48612348820695,1.0649939127685752,276.16916106654395,620337231
1553908,5.869037182518934,3.168082217167533,8.168561858977341,314.95898400037754,1.9150862421355337,2.979115205720105,0.6747434125530176,0.6537130188960385,0.8647838583064965,0.510090846916311,7.690639702287181,34.26325087333185,0.0006291085111945,1.140220997758576,0.003577254258734,0.0141765492383123,-0.0020638597693285,-0.0028112393016555,-5.106102938930355e-05,-3.644077545578509e-06,-0.0005682030066577,-1.8494206787193176e-06,-5.137781668565924e-05,-6.849659781913941e-06,0.0066662451692207,1.7379749618723663e-14,0.0072807847025735,-1.2838592105166922,0.0001868903400839,0.0013125279740473,6.700475492392994e-05,4.65123357558127e-05,-0.0001671255926402,0.0013657936969652,0.7073989304308561,1.0183348959278644,1.1388660530329895,0.9775516451777706,1.0451080804813653,1.110326634310324,1.2367479986016503,1.3791770733889104,0.9945437561558184,281.3319363422678,621365055
1558750,2.623535304887702,3.778465452932145,14.413098858776406,258.0273251949616,2.502179039448124,3.3197000208796457,0.7921760314928181,0.6818183063867537,1.0996629371557334,0.6162357711809863,10.130031820162294,29.46842502552129,0.0046737300756906,5.781923360906547,-0.0001141833977279,0.0422644928594451,-0.0027660646314157,-0.0031685146123748,-9.723263421072732e-05,-1.192926095382756e-05,-0.0005709672122798,-2.861510974351383e-06,-6.123664528850527e-05,-8.436572905576071e-06,0.000447950734346,22.13314858699739,1.598801811443935e-14,-0.2944053978591586,0.0001930709332038,0.0015452647027603,2.9007832724400003e-05,5.0631122483087146e-05,-0.000242682662047,0.0009736654395684,0.95442843824647,0.997804708971844,0.9687064016725494,2.339371027220148,1.091999651971173,1.2154990306606412,0.6642885917550707,0.3754699942908595,1.1682093285445458,280.57960616186483,623297013
1559803,9.336817344433298,4.298482674005517,9.624876771984248,93.96433122101864,1.2642114403589608,2.368739614812478,1.6484212634910267,1.0309671522523227,1.0633626608737323,0.6189443694855086,8.286120072166307,31.552296657531848,0.0055110148322484,0.9774915586408668,0.0034347595373696,0.0147607815627594,-0.0016918148465377,-0.0011333871738104,-4.332582660859852e-05,-1.4240102137651038e-05,-0.0005214674460646,-2.476020471931495e-06,-5.1040655841625846e-05,-7.703212408919464e-06,0.0029795409847978,2.8109113384633876e-20,0.0365364031741492,-3.177608045792589,0.0002884563537273,0.0011196017909626,5.603175167940914e-05,0.000188319154206,-3.234363361832607e-05,0.0007319692559389,0.9814880161816713,0.9631097015840292,1.0583678787303277,1.4512362811045814,0.8662621096504985,1.1990168242141712,0.7938464326064549,0.3515257375573702,1.0355850895961978,277.8094877140737,623717160
1560708,2.565157542010244,4.455289166486521,4.629324535875389,48.079216587312345,0.6825359939543976,6.893881667394714,2.0267588217440826,1.6496411803570463,0.5871600660909895,0.4323495944897376,7.405237771688166,37.68011392943525,-0.000790646246509,0.3748379508974706,0.0036972646023922,0.0245608599644259,-0.0023958031344813,-0.0031508317053855,-5.671807900235559e-05,9.63266868178924e-06,-0.0004760217292656,-1.409824949095296e-06,-5.1220388628307176e-05,-8.697845246007002e-06,0.0003060310766126,0.0572576828795872,4.978805776689924e-14,-3.611600853496476,0.0002541887061372,0.0015523294305087,-0.0001092124012222,0.0002595417937638,-1.9134696224889596e-05,0.0009878924150125,0.9503611406645992,1.0078514993068113,0.967065366657932,0.8533487620320901,0.8692167901446974,0.8711877923811768,1.3448637420372869,0.154140839804018,0.9730422325503044,277.6675988511179,624078255
1564036,0.9038764098903058,5.703793115914169,11.132312492666111,64.45221634029876,1.716443989668143,2.583986583161898,1.079316854975871,1.5396161866377502,0.3119291292146089,0.3088627201343618,6.776441930815839,35.164427626015865,0.0007357780405874,4.119829993633613,0.0006946015137526,0.0311858481310713,-0.0010035188922037,-0.0035890141455185,-5.118102939696034e-05,-7.222988472204699e-06,-0.0005739390021349,-1.040757369816724e-06,-4.345535387244367e-05,-7.866718317647614e-06,0.0185089813191955,116.82372236470776,1.6651176211358466e-17,-0.2642255279180274,0.0001750230418523,0.0012259294498358,2.04880223495302e-06,8.781034331158404e-05,2.179314579986982e-05,0.0011463426994561,0.981031272207323,1.021366541385952,0.7967021311408871,0.9691973262082304,1.042787531516088,1.132645377047904,1.1216219312357605,1.868671176392729,0.9240234867609608,278.1088778751042,625406127
1564524,7.900971041547225,5.401061009582527,10.276458647985164,81.10973615127571,0.8404004309711801,4.691255761397773,0.7506167618966583,1.7801692358562111,1.1269060163941678,0.4991166685025486,7.883766875167638,39.2367662842932,-0.0026390023088889,-2.0193440650660444,0.0064513903912586,0.0099462807939248,-0.0022688025388985,-0.0014021102354016,-7.343033351681357e-05,-1.923445213138713e-05,-0.000538680815028,-1.981104088211288e-06,-2.324770005706961e-05,-8.375823065552678e-06,0.0021988179241682,0.0006032339582286,1.5312942818560795e-16,-4.524250557457937,0.0002109614201343,0.0011360267480306,-4.929645869860594e-05,0.0002194834081927,-0.0001384566666148,0.0005117351435311,1.0582407366632989,0.960382368130438,0.9929774104053652,0.7689359461102123,0.9291930546191244,0.9398376557806188,1.3944015168923554,0.9602421429966388,1.0083662963720768,279.3041124491459,625600839
